from,to,Freq,weight,from_name,from_Class,from_Gender,from_degree,from_Eigen,from_betweenness,to_name,to_Class,to_Gender,to_degree,to_Eigen,to_betweenness
67,149,1,1,1574,3B,F,63,0.056815369244679594,139.6050567464097,1748,3A,M,77,0.03796844716239327,155.0251246207237
69,149,9,9,1579,3B,M,122,0.08345497552058628,405.1225472328129,1748,3A,M,77,0.03796844716239327,155.0251246207237
70,149,1,1,1580,3B,M,44,0.03841290115936279,59.66680346831521,1748,3A,M,77,0.03796844716239327,155.0251246207237
73,149,5,5,1594,3B,M,97,0.051675604643930145,137.21091047010074,1748,3A,M,77,0.03796844716239327,155.0251246207237
79,149,6,6,1613,2A,M,111,0.22536143881316556,310.6283815348961,1748,3A,M,77,0.03796844716239327,155.0251246207237
83,149,1,1,1625,2A,M,104,0.1335711957094993,212.0000185269649,1748,3A,M,77,0.03796844716239327,155.0251246207237
84,149,3,3,1628,2A,M,111,0.15598238383988897,232.93041219494623,1748,3A,M,77,0.03796844716239327,155.0251246207237
86,149,2,2,1632,4B,F,47,0.008528200366682611,17.437722600664216,1748,3A,M,77,0.03796844716239327,155.0251246207237
89,149,1,1,1643,2A,F,53,0.032752578015833284,22.19711492334034,1748,3A,M,77,0.03796844716239327,155.0251246207237
92,149,1,1,1649,2A,M,54,0.03542461159683722,108.18869019809568,1748,3A,M,77,0.03796844716239327,155.0251246207237
95,149,1,1,1656,1B,M,82,0.3344744717975045,173.63291705600153,1748,3A,M,77,0.03796844716239327,155.0251246207237
110,149,10,10,1685,3B,F,63,0.06660308021711393,126.1125822262027,1748,3A,M,77,0.03796844716239327,155.0251246207237
117,149,10,10,1700,3B,F,121,0.09346166615076677,265.44212736971156,1748,3A,M,77,0.03796844716239327,155.0251246207237
119,149,3,3,1704,2B,M,95,0.17556311368167601,142.5181211361056,1748,3A,M,77,0.03796844716239327,155.0251246207237
123,149,1,1,1708,2B,M,118,0.16221412892189904,256.70033752481845,1748,3A,M,77,0.03796844716239327,155.0251246207237
124,149,1,1,1709,Teachers,NA,59,0.0172303432966096,47.698031967512826,1748,3A,M,77,0.03796844716239327,155.0251246207237
129,149,6,6,1714,3A,M,82,0.052856617132622366,77.71882644311557,1748,3A,M,77,0.03796844716239327,155.0251246207237
132,149,289,289,1719,3A,F,90,0.054596354492214755,182.14510164700846,1748,3A,M,77,0.03796844716239327,155.0251246207237
133,149,77,77,1720,3A,F,84,0.04973094906136421,77.04090398818273,1748,3A,M,77,0.03796844716239327,155.0251246207237
134,149,5,5,1722,3A,F,95,0.05330031530177559,184.00278691908562,1748,3A,M,77,0.03796844716239327,155.0251246207237
135,149,7,7,1723,3A,M,68,0.03763193480232852,87.90085893591267,1748,3A,M,77,0.03796844716239327,155.0251246207237
136,149,2,2,1727,3B,F,80,0.03694152696896054,235.14934587300192,1748,3A,M,77,0.03796844716239327,155.0251246207237
137,149,1,1,1730,4A,NA,108,0.062034477415704475,196.16649444125352,1748,3A,M,77,0.03796844716239327,155.0251246207237
138,149,1,1,1731,3B,M,58,0.03732821118549966,79.9355943089335,1748,3A,M,77,0.03796844716239327,155.0251246207237
139,149,2,2,1732,2B,M,73,0.07522926945441663,138.41578138743122,1748,3A,M,77,0.03796844716239327,155.0251246207237
140,149,8,8,1735,3B,M,38,0.007727906497153146,23.903768815564067,1748,3A,M,77,0.03796844716239327,155.0251246207237
141,149,16,16,1737,3A,M,47,0.023415177599380953,18.336171140112405,1748,3A,M,77,0.03796844716239327,155.0251246207237
142,149,7,7,1738,3A,F,52,0.02820156466215608,44.27556662069488,1748,3A,M,77,0.03796844716239327,155.0251246207237
144,149,3,3,1741,3A,M,60,0.013684249694725611,91.05404859564254,1748,3A,M,77,0.03796844716239327,155.0251246207237
148,149,15,15,1746,Teachers,NA,51,0.019828383746430155,20.60191029954458,1748,3A,M,77,0.03796844716239327,155.0251246207237
1,150,2,2,1426,5B,M,83,0.043271465401921116,55.57971399423536,1749,2B,F,92,0.09460446990837393,196.02880877011975
3,150,1,1,1428,5B,M,82,0.030724865519447416,61.880057653283544,1749,2B,F,92,0.09460446990837393,196.02880877011975
9,150,1,1,1437,5B,F,95,0.1397362174672802,154.2793403471961,1749,2B,F,92,0.09460446990837393,196.02880877011975
10,150,2,2,1439,5B,M,76,0.03155352317282955,52.729191264290655,1749,2B,F,92,0.09460446990837393,196.02880877011975
14,150,1,1,1452,5A,M,77,0.05511405069046251,134.66675480493703,1749,2B,F,92,0.09460446990837393,196.02880877011975
21,150,1,1,1468,5A,M,84,0.045921799158919335,304.61054774228086,1749,2B,F,92,0.09460446990837393,196.02880877011975
24,150,1,1,1477,5A,M,98,0.04200824872595394,401.5998716488731,1749,2B,F,92,0.09460446990837393,196.02880877011975
34,150,1,1,1500,4A,M,82,0.04566228808724654,141.63111132367067,1749,2B,F,92,0.09460446990837393,196.02880877011975
35,150,1,1,1501,5A,F,76,0.05304138677029019,150.87600490429278,1749,2B,F,92,0.09460446990837393,196.02880877011975
49,150,1,1,1533,4A,M,96,0.1042430343200217,92.24789152027047,1749,2B,F,92,0.09460446990837393,196.02880877011975
56,150,1,1,1551,3B,M,134,0.059722436654595375,645.7707111093797,1749,2B,F,92,0.09460446990837393,196.02880877011975
57,150,2,2,1552,3B,F,123,0.07256523480409821,495.651518180023,1749,2B,F,92,0.09460446990837393,196.02880877011975
59,150,1,1,1558,3B,M,101,0.09381697911067091,242.1827791773062,1749,2B,F,92,0.09460446990837393,196.02880877011975
60,150,1,1,1560,3B,F,100,0.05666446207074645,254.78872325699868,1749,2B,F,92,0.09460446990837393,196.02880877011975
63,150,2,2,1564,3B,M,78,0.0370279287679567,101.28888023125393,1749,2B,F,92,0.09460446990837393,196.02880877011975
69,150,1,1,1579,3B,M,122,0.08345497552058628,405.1225472328129,1749,2B,F,92,0.09460446990837393,196.02880877011975
73,150,1,1,1594,3B,M,97,0.051675604643930145,137.21091047010074,1749,2B,F,92,0.09460446990837393,196.02880877011975
76,150,83,83,1604,2A,F,56,0.042387601476105305,94.9287400699885,1749,2B,F,92,0.09460446990837393,196.02880877011975
77,150,1,1,1606,2A,F,54,0.047625651922537815,103.87429240082437,1749,2B,F,92,0.09460446990837393,196.02880877011975
79,150,4,4,1613,2A,M,111,0.22536143881316556,310.6283815348961,1749,2B,F,92,0.09460446990837393,196.02880877011975
81,150,58,58,1617,2A,F,72,0.07747416992326152,112.49279966880955,1749,2B,F,92,0.09460446990837393,196.02880877011975
84,150,1,1,1628,2A,M,111,0.15598238383988897,232.93041219494623,1749,2B,F,92,0.09460446990837393,196.02880877011975
88,150,3,3,1641,2A,F,58,0.06681083959629078,34.92940954628816,1749,2B,F,92,0.09460446990837393,196.02880877011975
89,150,3,3,1643,2A,F,53,0.032752578015833284,22.19711492334034,1749,2B,F,92,0.09460446990837393,196.02880877011975
91,150,5,5,1648,2A,F,70,0.07449019561281459,57.559654172834605,1749,2B,F,92,0.09460446990837393,196.02880877011975
93,150,23,23,1650,Teachers,NA,54,0.046996643316481554,102.50869000369973,1749,2B,F,92,0.09460446990837393,196.02880877011975
95,150,1,1,1656,1B,M,82,0.3344744717975045,173.63291705600153,1749,2B,F,92,0.09460446990837393,196.02880877011975
99,150,1,1,1665,1B,M,123,1,390.9779572941824,1749,2B,F,92,0.09460446990837393,196.02880877011975
100,150,3,3,1666,1B,M,110,0.8683659036275774,258.46411408825924,1749,2B,F,92,0.09460446990837393,196.02880877011975
104,150,1,1,1674,1B,F,75,0.3312574202335624,91.08310612251604,1749,2B,F,92,0.09460446990837393,196.02880877011975
108,150,5,5,1682,1B,F,40,0.3452218463952216,22.96671081014465,1749,2B,F,92,0.09460446990837393,196.02880877011975
109,150,1,1,1684,1B,F,103,0.5260417045339579,209.511159739794,1749,2B,F,92,0.09460446990837393,196.02880877011975
112,150,1,1,1688,1B,M,86,0.5927744264077557,202.23035694961337,1749,2B,F,92,0.09460446990837393,196.02880877011975
113,150,1,1,1695,1B,F,103,0.881131114999208,174.154962055212,1749,2B,F,92,0.09460446990837393,196.02880877011975
114,150,1,1,1696,1B,F,79,0.4229833885480108,145.53399436579048,1749,2B,F,92,0.09460446990837393,196.02880877011975
115,150,2,2,1697,1B,M,116,0.9040034878035931,193.2803707974795,1749,2B,F,92,0.09460446990837393,196.02880877011975
118,150,243,243,1702,2B,F,58,0.09294792912842219,106.2881889547248,1749,2B,F,92,0.09460446990837393,196.02880877011975
119,150,35,35,1704,2B,M,95,0.17556311368167601,142.5181211361056,1749,2B,F,92,0.09460446990837393,196.02880877011975
121,150,13,13,1706,2B,F,33,0.12166382612862518,11.072773024673808,1749,2B,F,92,0.09460446990837393,196.02880877011975
123,150,17,17,1708,2B,M,118,0.16221412892189904,256.70033752481845,1749,2B,F,92,0.09460446990837393,196.02880877011975
125,150,1,1,1710,2B,M,46,0.025908436149893906,18.201726812854155,1749,2B,F,92,0.09460446990837393,196.02880877011975
126,150,21,21,1711,1A,F,86,0.07787895012458947,207.72791024407562,1749,2B,F,92,0.09460446990837393,196.02880877011975
128,150,94,94,1713,2B,F,32,0.058111885819540715,2.0015371184815054,1749,2B,F,92,0.09460446990837393,196.02880877011975
130,150,5,5,1715,2B,F,22,0.013478229816108626,15.852905926361522,1749,2B,F,92,0.09460446990837393,196.02880877011975
131,150,59,59,1718,2B,F,58,0.09096338423086289,44.2722448129463,1749,2B,F,92,0.09460446990837393,196.02880877011975
132,150,3,3,1719,3A,F,90,0.054596354492214755,182.14510164700846,1749,2B,F,92,0.09460446990837393,196.02880877011975
133,150,1,1,1720,3A,F,84,0.04973094906136421,77.04090398818273,1749,2B,F,92,0.09460446990837393,196.02880877011975
134,150,2,2,1722,3A,F,95,0.05330031530177559,184.00278691908562,1749,2B,F,92,0.09460446990837393,196.02880877011975
135,150,1,1,1723,3A,M,68,0.03763193480232852,87.90085893591267,1749,2B,F,92,0.09460446990837393,196.02880877011975
139,150,6,6,1732,2B,M,73,0.07522926945441663,138.41578138743122,1749,2B,F,92,0.09460446990837393,196.02880877011975
143,150,8,8,1739,2B,M,35,0.03210647344449938,28.371192388831005,1749,2B,F,92,0.09460446990837393,196.02880877011975
145,150,58,58,1743,2B,F,72,0.10949016343865736,44.054467185037254,1749,2B,F,92,0.09460446990837393,196.02880877011975
147,150,1,1,1745,Teachers,NA,56,0.5888971155314524,63.0258442192324,1749,2B,F,92,0.09460446990837393,196.02880877011975
1,151,12,12,1426,5B,M,83,0.043271465401921116,55.57971399423536,1750,5B,M,21,0.00451428943824632,0
2,151,7,7,1427,5B,F,47,0.022644310980042968,60.74398589440715,1750,5B,M,21,0.00451428943824632,0
4,151,5,5,1429,5B,F,64,0.038620083106409686,81.36160617371344,1750,5B,M,21,0.00451428943824632,0
6,151,7,7,1431,5B,F,71,0.031528241471431614,92.51742937600609,1750,5B,M,21,0.00451428943824632,0
7,151,3,3,1434,5B,F,94,0.061389972994175326,163.22329818962757,1750,5B,M,21,0.00451428943824632,0
8,151,19,19,1435,5B,M,39,0.008789552107106689,10.101380280237278,1750,5B,M,21,0.00451428943824632,0
9,151,6,6,1437,5B,F,95,0.1397362174672802,154.2793403471961,1750,5B,M,21,0.00451428943824632,0
10,151,8,8,1439,5B,M,76,0.03155352317282955,52.729191264290655,1750,5B,M,21,0.00451428943824632,0
11,151,12,12,1441,5B,M,32,0.005430421949461375,11.179060601304842,1750,5B,M,21,0.00451428943824632,0
12,151,9,9,1443,5B,F,96,0.04913317503857255,200.48925709830635,1750,5B,M,21,0.00451428943824632,0
20,151,1,1,1465,5B,F,61,0.03739761545844901,355.55180636212145,1750,5B,M,21,0.00451428943824632,0
22,151,13,13,1471,5B,M,53,0.01764430645432262,34.556027343847134,1750,5B,M,21,0.00451428943824632,0
23,151,3,3,1475,5B,F,46,0.01833450986157257,57.119124744746536,1750,5B,M,21,0.00451428943824632,0
26,151,3,3,1480,5B,F,95,0.04261120816502878,300.2829992701474,1750,5B,M,21,0.00451428943824632,0
27,151,6,6,1482,5B,M,81,0.03568285842301855,86.5163450001961,1750,5B,M,21,0.00451428943824632,0
29,151,4,4,1486,5B,M,65,0.024882499569988413,100.05464731468341,1750,5B,M,21,0.00451428943824632,0
62,151,5,5,1563,5B,F,97,0.1290713347535413,259.0272039463917,1750,5B,M,21,0.00451428943824632,0
68,151,120,120,1578,5B,M,71,0.020311698314887026,114.1825326056921,1750,5B,M,21,0.00451428943824632,0
71,151,8,8,1585,5B,M,79,0.03245370122753516,130.13748560388962,1750,5B,M,21,0.00451428943824632,0
72,151,2,2,1592,5B,M,70,0.02610835549692201,84.45266789090654,1750,5B,M,21,0.00451428943824632,0
1,152,3,3,1426,5B,M,83,0.043271465401921116,55.57971399423536,1751,5A,F,72,0.026945279612179393,105.02759519105105
2,152,1,1,1427,5B,F,47,0.022644310980042968,60.74398589440715,1751,5A,F,72,0.026945279612179393,105.02759519105105
3,152,2,2,1428,5B,M,82,0.030724865519447416,61.880057653283544,1751,5A,F,72,0.026945279612179393,105.02759519105105
7,152,1,1,1434,5B,F,94,0.061389972994175326,163.22329818962757,1751,5A,F,72,0.026945279612179393,105.02759519105105
9,152,1,1,1437,5B,F,95,0.1397362174672802,154.2793403471961,1751,5A,F,72,0.026945279612179393,105.02759519105105
12,152,3,3,1443,5B,F,96,0.04913317503857255,200.48925709830635,1751,5A,F,72,0.026945279612179393,105.02759519105105
13,152,3,3,1451,5A,F,53,0.02268853247504193,121.33308818512398,1751,5A,F,72,0.026945279612179393,105.02759519105105
14,152,20,20,1452,5A,M,77,0.05511405069046251,134.66675480493703,1751,5A,F,72,0.026945279612179393,105.02759519105105
15,152,35,35,1453,5A,F,57,0.027710716052961888,91.81992073270504,1751,5A,F,72,0.026945279612179393,105.02759519105105
16,152,41,41,1457,5A,F,111,0.08579374349009913,228.77999073509542,1751,5A,F,72,0.026945279612179393,105.02759519105105
17,152,31,31,1458,5A,M,98,0.07271372694951257,296.1147694373235,1751,5A,F,72,0.026945279612179393,105.02759519105105
18,152,1,1,1459,5A,M,63,0.02144985876817605,196.85542640488183,1751,5A,F,72,0.026945279612179393,105.02759519105105
19,152,129,129,1461,5A,F,48,0.026403076899686413,112.48967711350906,1751,5A,F,72,0.026945279612179393,105.02759519105105
20,152,1,1,1465,5B,F,61,0.03739761545844901,355.55180636212145,1751,5A,F,72,0.026945279612179393,105.02759519105105
21,152,18,18,1468,5A,M,84,0.045921799158919335,304.61054774228086,1751,5A,F,72,0.026945279612179393,105.02759519105105
24,152,16,16,1477,5A,M,98,0.04200824872595394,401.5998716488731,1751,5A,F,72,0.026945279612179393,105.02759519105105
25,152,19,19,1479,5A,M,44,0.012325911854377586,55.72531267644787,1751,5A,F,72,0.026945279612179393,105.02759519105105
26,152,1,1,1480,5B,F,95,0.04261120816502878,300.2829992701474,1751,5A,F,72,0.026945279612179393,105.02759519105105
27,152,9,9,1482,5B,M,81,0.03568285842301855,86.5163450001961,1751,5A,F,72,0.026945279612179393,105.02759519105105
28,152,5,5,1483,5A,F,49,0.010022969858682427,54.07421059082416,1751,5A,F,72,0.026945279612179393,105.02759519105105
29,152,5,5,1486,5B,M,65,0.024882499569988413,100.05464731468341,1751,5A,F,72,0.026945279612179393,105.02759519105105
31,152,8,8,1493,5A,F,83,0.04982195933100268,195.36562515234107,1751,5A,F,72,0.026945279612179393,105.02759519105105
32,152,32,32,1495,5A,M,59,0.017887699342328475,104.43049427932645,1751,5A,F,72,0.026945279612179393,105.02759519105105
33,152,7,7,1498,5A,M,106,0.04925317282021246,412.4266122858271,1751,5A,F,72,0.026945279612179393,105.02759519105105
35,152,29,29,1501,5A,F,76,0.05304138677029019,150.87600490429278,1751,5A,F,72,0.026945279612179393,105.02759519105105
36,152,10,10,1502,5A,F,73,0.06327531244670785,152.45002770262442,1751,5A,F,72,0.026945279612179393,105.02759519105105
37,152,3,3,1503,4A,F,93,0.06624947554667325,294.29944501487057,1751,5A,F,72,0.026945279612179393,105.02759519105105
40,152,62,62,1516,5A,M,56,0.021149955548549815,91.81033370188605,1751,5A,F,72,0.026945279612179393,105.02759519105105
42,152,10,10,1520,5A,F,72,0.03827999135529845,125.82586060572922,1751,5A,F,72,0.026945279612179393,105.02759519105105
44,152,4,4,1522,5A,M,71,0.03147598851812359,176.05538013899343,1751,5A,F,72,0.026945279612179393,105.02759519105105
48,152,2,2,1532,4A,M,92,0.06770461667226976,138.71523581466056,1751,5A,F,72,0.026945279612179393,105.02759519105105
53,152,1,1,1546,4A,F,59,0.03575087612780216,46.69774297588602,1751,5A,F,72,0.026945279612179393,105.02759519105105
54,152,4,4,1548,4A,M,79,0.052776232332947724,196.51988175169737,1751,5A,F,72,0.026945279612179393,105.02759519105105
56,152,3,3,1551,3B,M,134,0.059722436654595375,645.7707111093797,1751,5A,F,72,0.026945279612179393,105.02759519105105
57,152,1,1,1552,3B,F,123,0.07256523480409821,495.651518180023,1751,5A,F,72,0.026945279612179393,105.02759519105105
65,152,1,1,1570,3B,F,51,0.021211102108337,57.73702723910333,1751,5A,F,72,0.026945279612179393,105.02759519105105
66,152,2,2,1572,3B,F,106,0.0701025680648404,311.37819578053336,1751,5A,F,72,0.026945279612179393,105.02759519105105
67,152,1,1,1574,3B,F,63,0.056815369244679594,139.6050567464097,1751,5A,F,72,0.026945279612179393,105.02759519105105
69,152,2,2,1579,3B,M,122,0.08345497552058628,405.1225472328129,1751,5A,F,72,0.026945279612179393,105.02759519105105
71,152,4,4,1585,5B,M,79,0.03245370122753516,130.13748560388962,1751,5A,F,72,0.026945279612179393,105.02759519105105
72,152,11,11,1592,5B,M,70,0.02610835549692201,84.45266789090654,1751,5A,F,72,0.026945279612179393,105.02759519105105
73,152,1,1,1594,3B,M,97,0.051675604643930145,137.21091047010074,1751,5A,F,72,0.026945279612179393,105.02759519105105
77,152,2,2,1606,2A,F,54,0.047625651922537815,103.87429240082437,1751,5A,F,72,0.026945279612179393,105.02759519105105
83,152,1,1,1625,2A,M,104,0.1335711957094993,212.0000185269649,1751,5A,F,72,0.026945279612179393,105.02759519105105
87,152,7,7,1637,5A,NA,35,0.02948653186199529,13.498319073816395,1751,5A,F,72,0.026945279612179393,105.02759519105105
92,152,1,1,1649,2A,M,54,0.03542461159683722,108.18869019809568,1751,5A,F,72,0.026945279612179393,105.02759519105105
98,152,6,6,1664,1B,M,85,0.45940829164599184,131.61222101230086,1751,5A,F,72,0.026945279612179393,105.02759519105105
99,152,5,5,1665,1B,M,123,1,390.9779572941824,1751,5A,F,72,0.026945279612179393,105.02759519105105
100,152,1,1,1666,1B,M,110,0.8683659036275774,258.46411408825924,1751,5A,F,72,0.026945279612179393,105.02759519105105
101,152,38,38,1668,Teachers,NA,49,0.017888800084453226,41.23363517632067,1751,5A,F,72,0.026945279612179393,105.02759519105105
103,152,3,3,1673,1B,M,124,0.44741676210380227,326.48456339800236,1751,5A,F,72,0.026945279612179393,105.02759519105105
112,152,1,1,1688,1B,M,86,0.5927744264077557,202.23035694961337,1751,5A,F,72,0.026945279612179393,105.02759519105105
115,152,1,1,1697,1B,M,116,0.9040034878035931,193.2803707974795,1751,5A,F,72,0.026945279612179393,105.02759519105105
116,152,4,4,1698,1B,M,99,0.8963007687375386,351.0608082846177,1751,5A,F,72,0.026945279612179393,105.02759519105105
122,152,1,1,1707,3B,M,68,0.05311894654610853,139.67079324602764,1751,5A,F,72,0.026945279612179393,105.02759519105105
132,152,2,2,1719,3A,F,90,0.054596354492214755,182.14510164700846,1751,5A,F,72,0.026945279612179393,105.02759519105105
141,152,1,1,1737,3A,M,47,0.023415177599380953,18.336171140112405,1751,5A,F,72,0.026945279612179393,105.02759519105105
16,153,2,2,1457,5A,F,111,0.08579374349009913,228.77999073509542,1752,1A,M,78,0.12573316924094738,154.32729611040278
17,153,1,1,1458,5A,M,98,0.07271372694951257,296.1147694373235,1752,1A,M,78,0.12573316924094738,154.32729611040278
24,153,1,1,1477,5A,M,98,0.04200824872595394,401.5998716488731,1752,1A,M,78,0.12573316924094738,154.32729611040278
30,153,1,1,1489,5B,F,76,0.03959981146368574,168.2348504027878,1752,1A,M,78,0.12573316924094738,154.32729611040278
33,153,1,1,1498,5A,M,106,0.04925317282021246,412.4266122858271,1752,1A,M,78,0.12573316924094738,154.32729611040278
47,153,1,1,1528,4A,M,49,0.0300159061442177,26.52988149291577,1752,1A,M,78,0.12573316924094738,154.32729611040278
57,153,2,2,1552,3B,F,123,0.07256523480409821,495.651518180023,1752,1A,M,78,0.12573316924094738,154.32729611040278
61,153,1,1,1562,3B,F,58,0.039161520671399754,92.84882391364047,1752,1A,M,78,0.12573316924094738,154.32729611040278
74,153,1,1,1601,4B,F,39,0.002461276348631674,62.376888721733636,1752,1A,M,78,0.12573316924094738,154.32729611040278
79,153,9,9,1613,2A,M,111,0.22536143881316556,310.6283815348961,1752,1A,M,78,0.12573316924094738,154.32729611040278
84,153,5,5,1628,2A,M,111,0.15598238383988897,232.93041219494623,1752,1A,M,78,0.12573316924094738,154.32729611040278
86,153,1,1,1632,4B,F,47,0.008528200366682611,17.437722600664216,1752,1A,M,78,0.12573316924094738,154.32729611040278
88,153,1,1,1641,2A,F,58,0.06681083959629078,34.92940954628816,1752,1A,M,78,0.12573316924094738,154.32729611040278
92,153,2,2,1649,2A,M,54,0.03542461159683722,108.18869019809568,1752,1A,M,78,0.12573316924094738,154.32729611040278
95,153,4,4,1656,1B,M,82,0.3344744717975045,173.63291705600153,1752,1A,M,78,0.12573316924094738,154.32729611040278
99,153,4,4,1665,1B,M,123,1,390.9779572941824,1752,1A,M,78,0.12573316924094738,154.32729611040278
100,153,2,2,1666,1B,M,110,0.8683659036275774,258.46411408825924,1752,1A,M,78,0.12573316924094738,154.32729611040278
103,153,2,2,1673,1B,M,124,0.44741676210380227,326.48456339800236,1752,1A,M,78,0.12573316924094738,154.32729611040278
105,153,3,3,1675,1B,F,104,0.6461281486493063,259.4131364048328,1752,1A,M,78,0.12573316924094738,154.32729611040278
108,153,1,1,1682,1B,F,40,0.3452218463952216,22.96671081014465,1752,1A,M,78,0.12573316924094738,154.32729611040278
109,153,20,20,1684,1B,F,103,0.5260417045339579,209.511159739794,1752,1A,M,78,0.12573316924094738,154.32729611040278
110,153,1,1,1685,3B,F,63,0.06660308021711393,126.1125822262027,1752,1A,M,78,0.12573316924094738,154.32729611040278
112,153,2,2,1688,1B,M,86,0.5927744264077557,202.23035694961337,1752,1A,M,78,0.12573316924094738,154.32729611040278
113,153,35,35,1695,1B,F,103,0.881131114999208,174.154962055212,1752,1A,M,78,0.12573316924094738,154.32729611040278
115,153,86,86,1697,1B,M,116,0.9040034878035931,193.2803707974795,1752,1A,M,78,0.12573316924094738,154.32729611040278
119,153,8,8,1704,2B,M,95,0.17556311368167601,142.5181211361056,1752,1A,M,78,0.12573316924094738,154.32729611040278
122,153,1,1,1707,3B,M,68,0.05311894654610853,139.67079324602764,1752,1A,M,78,0.12573316924094738,154.32729611040278
123,153,1,1,1708,2B,M,118,0.16221412892189904,256.70033752481845,1752,1A,M,78,0.12573316924094738,154.32729611040278
125,153,1,1,1710,2B,M,46,0.025908436149893906,18.201726812854155,1752,1A,M,78,0.12573316924094738,154.32729611040278
126,153,20,20,1711,1A,F,86,0.07787895012458947,207.72791024407562,1752,1A,M,78,0.12573316924094738,154.32729611040278
129,153,1,1,1714,3A,M,82,0.052856617132622366,77.71882644311557,1752,1A,M,78,0.12573316924094738,154.32729611040278
132,153,1,1,1719,3A,F,90,0.054596354492214755,182.14510164700846,1752,1A,M,78,0.12573316924094738,154.32729611040278
133,153,1,1,1720,3A,F,84,0.04973094906136421,77.04090398818273,1752,1A,M,78,0.12573316924094738,154.32729611040278
134,153,1,1,1722,3A,F,95,0.05330031530177559,184.00278691908562,1752,1A,M,78,0.12573316924094738,154.32729611040278
139,153,3,3,1732,2B,M,73,0.07522926945441663,138.41578138743122,1752,1A,M,78,0.12573316924094738,154.32729611040278
145,153,3,3,1743,2B,F,72,0.10949016343865736,44.054467185037254,1752,1A,M,78,0.12573316924094738,154.32729611040278
7,154,1,1,1434,5B,F,94,0.061389972994175326,163.22329818962757,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
26,154,1,1,1480,5B,F,95,0.04261120816502878,300.2829992701474,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
43,154,2,2,1521,Teachers,NA,40,0.004629679767698389,21.078280998418045,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
52,154,1,1,1545,4A,M,55,0.06524617744415336,37.34039159687055,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
82,154,1,1,1618,4A,NA,34,0.013977567256128455,26.81590610869044,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
84,154,1,1,1628,2A,M,111,0.15598238383988897,232.93041219494623,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
94,154,5,5,1653,Teachers,NA,46,0.022849994566612863,61.92572404403286,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
103,154,1,1,1673,1B,M,124,0.44741676210380227,326.48456339800236,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
105,154,1,1,1675,1B,F,104,0.6461281486493063,259.4131364048328,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
111,154,1,1,1687,1B,F,43,0.279582482417098,28.177352778050672,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
120,154,1,1,1705,4A,M,68,0.05371808442132857,74.23135581473039,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
126,154,7,7,1711,1A,F,86,0.07787895012458947,207.72791024407562,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
147,154,4,4,1745,Teachers,NA,56,0.5888971155314524,63.0258442192324,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
148,154,2,2,1746,Teachers,NA,51,0.019828383746430155,20.60191029954458,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
153,154,9,9,1752,1A,M,78,0.12573316924094738,154.32729611040278,1753,Teachers,NA,38,0.011393999896283345,33.64380771935157
4,155,2,2,1429,5B,F,64,0.038620083106409686,81.36160617371344,1757,1A,F,112,0.20297694277385508,163.46049223198574
7,155,1,1,1434,5B,F,94,0.061389972994175326,163.22329818962757,1757,1A,F,112,0.20297694277385508,163.46049223198574
9,155,2,2,1437,5B,F,95,0.1397362174672802,154.2793403471961,1757,1A,F,112,0.20297694277385508,163.46049223198574
12,155,1,1,1443,5B,F,96,0.04913317503857255,200.48925709830635,1757,1A,F,112,0.20297694277385508,163.46049223198574
15,155,1,1,1453,5A,F,57,0.027710716052961888,91.81992073270504,1757,1A,F,112,0.20297694277385508,163.46049223198574
25,155,2,2,1479,5A,M,44,0.012325911854377586,55.72531267644787,1757,1A,F,112,0.20297694277385508,163.46049223198574
26,155,2,2,1480,5B,F,95,0.04261120816502878,300.2829992701474,1757,1A,F,112,0.20297694277385508,163.46049223198574
33,155,1,1,1498,5A,M,106,0.04925317282021246,412.4266122858271,1757,1A,F,112,0.20297694277385508,163.46049223198574
35,155,1,1,1501,5A,F,76,0.05304138677029019,150.87600490429278,1757,1A,F,112,0.20297694277385508,163.46049223198574
54,155,1,1,1548,4A,M,79,0.052776232332947724,196.51988175169737,1757,1A,F,112,0.20297694277385508,163.46049223198574
55,155,4,4,1549,4A,M,70,0.0445662576830726,66.658286666497375,1757,1A,F,112,0.20297694277385508,163.46049223198574
56,155,7,7,1551,3B,M,134,0.059722436654595375,645.7707111093797,1757,1A,F,112,0.20297694277385508,163.46049223198574
57,155,4,4,1552,3B,F,123,0.07256523480409821,495.651518180023,1757,1A,F,112,0.20297694277385508,163.46049223198574
59,155,13,13,1558,3B,M,101,0.09381697911067091,242.1827791773062,1757,1A,F,112,0.20297694277385508,163.46049223198574
